From	To
Q9H4L7	ENSG00000163104.18
D6RDY1	ENSG00000080822.17
V9GYY3	ENSG00000100714.18
Q6DKK2	ENSG00000011295.16
Q9BYD3	ENSG00000105364.14
O95831	ENSG00000156709.15
P21291	ENSG00000159176.14
P24385	ENSG00000110092.4
Q96Q42	ENSG00000003393.16
P78560	ENSG00000169372.13
Q96J42	ENSG00000113621.15
Q56VL3	ENSG00000145247.12
E7ESL0	ENSG00000082515.18
Q7Z4I7	ENSG00000072163.20
P60228	ENSG00000104408.11
P83111	ENSG00000103642.12
Q92945	ENSG00000088247.19
E5RI44	ENSG00000008853.18
Q7Z2T5	ENSG00000121486.12
F5H0M4	ENSG00000111684.11
Q9H4G4	ENSG00000122694.16
Q99805	ENSG00000125304.10
P55884	ENSG00000106263.19
J3KNE8	ENSG00000138769.11
Q8IUW5	ENSG00000181826.10
Q6UW68	ENSG00000105518.14
Q9H089	ENSG00000041802.11
F8VV52	ENSG00000111596.14
Q9H553	ENSG00000119523.10
Q9NQG1	ENSG00000101363.13
Q9NQG1	ENSG00000291969.1
P23634	ENSG00000058668.16
A0A2R8Y6W5	ENSG00000124733.5
A0A7I2YQG2	ENSG00000108298.12
O14602	ENSG00000198692.10
Q12792	ENSG00000151239.14
H3BMF4	ENSG00000169682.18
Q5JU69	ENSG00000160404.18
P09960	ENSG00000111144.10
A0A6Q8PHP0	ENSG00000076685.19
P86790	ENSG00000146574.16
Q96RS6	ENSG00000120526.12
Q9UGP4	ENSG00000144791.10
Q99735	ENSG00000085871.9
Q8IXM3	ENSG00000182154.8
Q14061	ENSG00000138495.7
E9PN66	ENSG00000175274.19
A0A087WT95	ENSG00000119673.16
Q9H6D7	ENSG00000092036.19
P52597	ENSG00000169813.17
Q15654	ENSG00000087077.14
Q8N4Q0	ENSG00000180011.7
P21333	ENSG00000196924.19
Q96RQ3	ENSG00000078070.14
Q96K17	ENSG00000134717.18
F8WF27	ENSG00000169908.12
Q676U5	ENSG00000085978.22
Q676U5	ENSG00000281089.3
Q96BX8	ENSG00000172081.14
O95544	ENSG00000008130.15
Q9Y4R8	ENSG00000100726.15
Q5TBA9	ENSG00000073910.23
Q96MW5	ENSG00000213380.16
F8VU90	ENSG00000134285.11
Q6NVY1	ENSG00000198130.16
Q9H920	ENSG00000137522.18
A0A7I2V5R6	ENSG00000087460.29
Q14678	ENSG00000107104.21
Q7L1V2	ENSG00000103111.15
E9PE19	ENSG00000171634.19
O75369	ENSG00000136068.16
P07996	ENSG00000137801.11
Q13740	ENSG00000170017.12
Q9Y5Q8	ENSG00000148308.18
Q8TDP1	ENSG00000172922.11
Q9Y2G5	ENSG00000186866.17
P23508	ENSG00000171444.19
P53365	ENSG00000132254.13
K7EK35	ENSG00000126561.18
E7EMA9	ENSG00000142102.16
D6RDI6	ENSG00000080822.17
Q9Y617	ENSG00000135069.14
Q15428	ENSG00000104897.10
B1AKR6	ENSG00000125971.18
Q9BY76	ENSG00000167772.12
O15160	ENSG00000171453.20
Q99836	ENSG00000172936.18
Q96S66	ENSG00000121940.17
P83731	ENSG00000114391.14
Q9H9B1	ENSG00000181090.21
Q9Y5L0	ENSG00000064419.14
P22059	ENSG00000110048.12
Q9GZZ1	ENSG00000121579.14
P35270	ENSG00000116096.7
O00499	ENSG00000136717.15
Q5JSG7	ENSG00000099139.14
Q9NXG2	ENSG00000066654.14
H0YB09	ENSG00000133943.21
Q8IWJ2	ENSG00000135968.22
H0YEA7	ENSG00000090581.11
Q9P2K5	ENSG00000104177.20
P12236	ENSG00000169100.14
P12236	ENSG00000292334.1
P38571	ENSG00000107798.18
Q9BRA2	ENSG00000129235.11
P30154	ENSG00000137713.16
O15400	ENSG00000079950.14
Q15020	ENSG00000075856.12
Q1RLN5	ENSG00000165322.18
P49662	ENSG00000196954.14
O14683	ENSG00000175274.19
A0A7P0TAR0	ENSG00000275700.6
P48200	ENSG00000136381.13
O76003	ENSG00000108010.12
P13861	ENSG00000114302.17
P19525	ENSG00000055332.19
P07954	ENSG00000091483.8
Q7Z5G4	ENSG00000147533.19
P00918	ENSG00000104267.10
A0A0A0MRB5	ENSG00000110514.20
P17302	ENSG00000152661.9
H0UI06	ENSG00000112695.13
O43752	ENSG00000135823.14
Q3KQZ1	ENSG00000125434.11
A0A6Q8PF40	ENSG00000114354.15
P08729	ENSG00000135480.17
Q69YN4	ENSG00000164944.12
Q92845	ENSG00000075945.13
Q96PK6	ENSG00000239306.5
Q6P2C8	ENSG00000160563.14
A0A0A0MSB8	ENSG00000182473.22
Q9GZT9	ENSG00000135766.9
P13598	ENSG00000108622.11
Q05655	ENSG00000163932.16
Q16775	ENSG00000063854.13
Q9Y6H1	ENSG00000106153.13
Q9H1E3	ENSG00000069275.13
Q9HAD4	ENSG00000164253.14
Q9Y282	ENSG00000125991.21
A0A1B0GTU6	ENSG00000128973.13
Q9UMY4	ENSG00000147164.12
Q12841	ENSG00000163430.13
P50895	ENSG00000187244.12
Q9NW64	ENSG00000086589.12
B7ZKJ3	ENSG00000145242.14
J3KTA4	ENSG00000108654.16
P51572	ENSG00000185825.17
D6RDH6	ENSG00000182552.15
O14972	ENSG00000157538.14
Q9BRT3	ENSG00000141741.12
A0A7P0MNE9	ENSG00000010438.17
P26885	ENSG00000173486.14
U3KPS3	ENSG00000064666.15
Q6QNY1	ENSG00000196072.12
D6RHE3	ENSG00000114544.17
Q9UHD9	ENSG00000188021.9
Q15056	ENSG00000106682.16
A0A7P0Z4K4	ENSG00000100023.20
Q16602	ENSG00000064989.13
E5RGS4	ENSG00000113068.10
O95104	ENSG00000156304.15
O43633	ENSG00000130724.10
Q8WVK2	ENSG00000124380.11
Q6UXN9	ENSG00000164091.12
A0A2R8YFL0	ENSG00000102974.16
Q8TDN6	ENSG00000113460.13
P78345	ENSG00000152464.15
Q14318	ENSG00000105701.16
P58546	ENSG00000105887.11
Q9NWS8	ENSG00000155906.20
Q13636	ENSG00000168461.13
Q15293	ENSG00000049449.10
B5ME60	ENSG00000028277.22
Q99933	ENSG00000107262.26
F5GWX5	ENSG00000111642.16
Q9Y3Q8	ENSG00000166925.9
A6NMH8	ENSG00000110651.13
G8JLA2	ENSG00000092841.19
H3BRY6	ENSG00000138614.16
Q15067	ENSG00000161533.12
O60232	ENSG00000173465.8
P29597	ENSG00000105397.15
Q9H3U5	ENSG00000118855.21
P60763	ENSG00000169750.9
A0A2R8YEC1	ENSG00000136104.22
H9KV89	ENSG00000197619.15
H0Y714	ENSG00000136718.10
Q9NP92	ENSG00000112996.11
P51532	ENSG00000127616.22
Q9UI14	ENSG00000105404.11
Q9Y320	ENSG00000213593.11
E9PLM6	ENSG00000110492.17
P17405	ENSG00000166311.10
A0A1B0GTG2	ENSG00000164904.18
P53675	ENSG00000070371.16
Q9Y512	ENSG00000100347.15
B4DR61	ENSG00000058262.11
P02538	ENSG00000205420.11
J3KTM6	ENSG00000141526.18
Q9NR82	ENSG00000185760.18
Q9BV38	ENSG00000065268.11
Q63HR2	ENSG00000111077.18
Q5JSZ5	ENSG00000288701.1
P17931	ENSG00000131981.16
Q9H496	ENSG00000169905.13
Q8WUX9	ENSG00000147457.14
E7EQZ4	ENSG00000172062.17
E7EQZ4	ENSG00000205571.15
E7EQZ4	ENSG00000275349.4
E7EQZ4	ENSG00000277773.4
E7EQZ4	ENSG00000273772.4
E9PS55	ENSG00000175274.19
Q6P2E9	ENSG00000038358.15
P55854	ENSG00000184900.16
H0YBP1	ENSG00000169398.20
Q6NYC1	ENSG00000070495.15
Q9NZM5	ENSG00000105373.19
Q96DH6	ENSG00000153944.12
Q9Y6Y8	ENSG00000107651.15
Q96IG2	ENSG00000108306.13
Q8NHU6	ENSG00000196116.8
Q4KMQ2	ENSG00000177119.17
A0A3B3ITW3	ENSG00000117528.14
Q92734	ENSG00000114354.15
Q7L592	ENSG00000003509.16
Q9BX69	ENSG00000132357.14
P05166	ENSG00000114054.14
Q8TCT7	ENSG00000005206.17
Q9H444	ENSG00000101421.4
Q7LG56	ENSG00000048392.13
P18887	ENSG00000073050.12
Q9BU61	ENSG00000178057.15
A0A0A0MR04	ENSG00000166562.9
O95865	ENSG00000213722.10
O95865	ENSG00000206395.8
O95865	ENSG00000226634.6
O95865	ENSG00000233076.6
O95865	ENSG00000225635.7
O95865	ENSG00000228128.6
O95865	ENSG00000227317.6
Q9NRN7	ENSG00000149313.11
P68400	ENSG00000101266.19
Q9BV68	ENSG00000070423.18
P69905	ENSG00000188536.13
P69905	ENSG00000206172.8
A0A2Q3DP09	ENSG00000135931.19
Q9BZQ6	ENSG00000116406.20
O14966	ENSG00000117280.13
Q53HC9	ENSG00000032389.13
F8W1A4	ENSG00000004455.18
P78356	ENSG00000277292.2
P78356	ENSG00000276293.5
P12270	ENSG00000047410.14
Q9Y5K6	ENSG00000198087.7
Q8N5I4	ENSG00000169084.15
Q8N5I4	ENSG00000292338.1
Q9NX20	ENSG00000166902.5
O60826	ENSG00000101997.13
A0A3B3IS71	ENSG00000139687.17
A0A7I2YQQ0	ENSG00000130816.17
F8VPF3	ENSG00000092841.19
P46100	ENSG00000085224.23
A0A3B3ISJ3	ENSG00000120159.13
A0A0B4J2C3	ENSG00000133112.17
D6RIE3	ENSG00000112695.13
Q9NZ08	ENSG00000164307.13
Q7Z4G1	ENSG00000188243.14
Q9BYZ6	ENSG00000008853.18
O60603	ENSG00000137462.10
A0A804CHQ2	ENSG00000147852.17
C9J4T6	ENSG00000169429.12
P26232	ENSG00000066032.19
A0A0C4DG68	ENSG00000055917.17
A6NNI4	ENSG00000010278.15
Q68CQ7	ENSG00000016864.19
D6R938	ENSG00000145349.20
Q13753	ENSG00000058085.15
Q6ZVM7	ENSG00000175662.18
O96019	ENSG00000136518.17
Q15043	ENSG00000104635.15
P10915	ENSG00000145681.11
F8VWK8	ENSG00000135404.12
Q9BSQ5	ENSG00000136280.17
P27658	ENSG00000144810.16
O60678	ENSG00000185238.13
K7EKA3	ENSG00000129667.13
Q7Z3E5	ENSG00000135931.19
P16885	ENSG00000197943.12
Q92922	ENSG00000173473.11
A0A087X0A2	ENSG00000213096.11
K7ELS2	ENSG00000062716.13
Q9H3P7	ENSG00000182827.9
O75531	ENSG00000175334.8
H7C202	ENSG00000173272.16
H7C471	ENSG00000248751.6
Q9H4A3	ENSG00000060237.19
A0A7P0MKV3	ENSG00000175110.14
Q9Y697	ENSG00000244005.13
Q9BVL2	ENSG00000139496.18
Q9GZT4	ENSG00000167720.13
Q9BWF3	ENSG00000173933.21
Q9Y3E5	ENSG00000141378.15
O95562	ENSG00000213064.10
Q9P035	ENSG00000074696.13
A0A7I2V5D2	ENSG00000075975.17
P49750	ENSG00000119596.18
Q9P265	ENSG00000066084.13
Q9H299	ENSG00000142669.15
Q5VIR6	ENSG00000141252.21
Q5VIR6	ENSG00000283883.2
P50454	ENSG00000149257.16
Q9NRX5	ENSG00000111897.7
A0A2R8YD14	ENSG00000138326.21
Q12888	ENSG00000067369.14
Q9BZV1	ENSG00000167671.12
Q16643	ENSG00000113758.14
E9PPJ5	ENSG00000110492.17
J3KSH8	ENSG00000189159.16
E7EW32	ENSG00000103111.15
P02774	ENSG00000145321.13
A0A804G6E3	ENSG00000159063.14
Q8NG11	ENSG00000108219.17
Q9P0L0	ENSG00000101558.14
Q12797	ENSG00000198363.18
A0A1W2PR08	ENSG00000109911.19
Q8N392	ENSG00000146376.11
A0A7I2V4F0	ENSG00000079785.16
Q5JVF3	ENSG00000126226.22
A0A494C143	ENSG00000160305.18
P63165	ENSG00000116030.17
Q9H9P8	ENSG00000087299.12
Q9NQ29	ENSG00000007392.17
P61088	ENSG00000177889.10
H0YI09	ENSG00000185432.12
Q5T4S7	ENSG00000127481.15
B7ZM99	ENSG00000120254.16
A0A7P0T8F3	ENSG00000003393.16
Q9BXB4	ENSG00000144909.8
P42785	ENSG00000137509.12
H3BSZ7	ENSG00000176953.13
Q5BJH7	ENSG00000167645.17
H0YDD3	ENSG00000159063.14
P68871	ENSG00000244734.4
Q13451	ENSG00000096060.15
A0A0A0MQX1	ENSG00000145555.15
A0A804HKH9	ENSG00000110711.11
A0A2R8Y6Y7	ENSG00000136143.16
D6RER5	ENSG00000138758.12
D6RB92	ENSG00000180822.12
P52272	ENSG00000099783.13
Q6VVX0	ENSG00000186104.11
M0R1H9	ENSG00000105404.11
O15173	ENSG00000164040.18
P11182	ENSG00000137992.15
A0A0A0MQS1	ENSG00000104524.14
A0A0A0MQS1	ENSG00000276657.2
Q8N4Q1	ENSG00000163528.13
O95182	ENSG00000267855.6
P33240	ENSG00000101811.15
Q9GZQ8	ENSG00000140941.14
Q08431	ENSG00000140545.16
H7C285	ENSG00000099282.10
Q8NFV4	ENSG00000106077.19
Q13627	ENSG00000157540.22
E9PFB9	ENSG00000122483.18
P10768	ENSG00000139684.15
O43251	ENSG00000100320.24
O43251	ENSG00000277564.4
A0A7I2V3T7	ENSG00000010278.15
Q99733	ENSG00000205531.14
Q99733	ENSG00000273562.4
P09132	ENSG00000153037.15
Q9NUN5	ENSG00000168216.13
Q9UHD2	ENSG00000183735.11
P08865	ENSG00000168028.15
P35611	ENSG00000087274.19
O95478	ENSG00000164346.10
Q8N1W1	ENSG00000214944.10
P49427	ENSG00000099804.9
Q9NUP9	ENSG00000148943.12
Q9NQS1	ENSG00000169857.9
A0A024R4E5	ENSG00000115677.18
Q9Y6K5	ENSG00000111331.14
F8W727	ENSG00000144713.13
O95857	ENSG00000106537.8
P07902	ENSG00000213930.12
Q9C035	ENSG00000132256.20
A0A0G2JH37	ENSG00000112493.12
A0A0G2JH37	ENSG00000206281.11
A0A0G2JH37	ENSG00000236490.9
Q15633	ENSG00000139546.12
A0A804HHR9	ENSG00000167548.18
Q9HA77	ENSG00000134905.17
G3V5S9	ENSG00000119616.11
Q9P2R7	ENSG00000136143.16
P42771	ENSG00000147889.18
E9PRY8	ENSG00000104529.19
Q15833	ENSG00000076944.18
Q13637	ENSG00000118508.5
Q96DM3	ENSG00000141452.11
C9JQB1	ENSG00000172113.10
P62879	ENSG00000172354.10
E9PBI7	ENSG00000083067.27
G3V4T6	ENSG00000100577.19
Q99988	ENSG00000130513.7
O75494	ENSG00000188529.15
M0QXN6	ENSG00000105662.16
A0A0C4DFN8	ENSG00000161513.12
H3BTW3	ENSG00000177200.18
O00767	ENSG00000099194.6
B7WPE2	ENSG00000149499.12
B4DY09	ENSG00000143621.17
P55212	ENSG00000138794.10
O75792	ENSG00000104889.7
Q13439	ENSG00000144674.19
Q9H3H3	ENSG00000175573.7
H0Y368	ENSG00000000419.14
A0A0X1KG75	ENSG00000082438.18
O95983	ENSG00000071655.18
P05412	ENSG00000177606.9
A0A1B0GTZ4	ENSG00000163673.8
Q9UJA5	ENSG00000089195.15
P07686	ENSG00000049860.14
Q8NEM2	ENSG00000171241.9
J3QRS9	ENSG00000010244.19
Q08170	ENSG00000116350.18
Q70E73	ENSG00000173166.18
Q13393	ENSG00000075651.17
Q9NZ01	ENSG00000099797.15
Q8NHH9	ENSG00000119787.14
P63173	ENSG00000172809.13
Q96BW9	ENSG00000144559.11
H3BP77	ENSG00000166548.17
Q9H8U3	ENSG00000156639.12
A0A0C4DG49	ENSG00000073008.16
Q06210	ENSG00000198380.13
Q8NCL4	ENSG00000139629.16
F8VV64	ENSG00000111077.18
Q9NU22	ENSG00000112159.13
C9JBI3	ENSG00000146733.14
Q96DX4	ENSG00000159579.14
A0A7P0Z4E3	ENSG00000073060.17
K7EPT8	ENSG00000131095.14
O15118	ENSG00000141458.13
O95602	ENSG00000068654.17
P55061	ENSG00000139644.13
O43707	ENSG00000130402.14
O43707	ENSG00000282844.2
K7EQ55	ENSG00000071626.17
P46087	ENSG00000111641.13
A0A2R8Y7Q3	ENSG00000136104.22
F8VXC8	ENSG00000139613.12
J3KMZ9	ENSG00000130164.16
Q2M2I8	ENSG00000115977.21
P62701	ENSG00000198034.11
A0A087X0W8	ENSG00000173039.20
I3L459	ENSG00000174238.16
Q9NUV9	ENSG00000133574.10
Q6P1L8	ENSG00000180992.7
Q8NEB9	ENSG00000078142.14
O43299	ENSG00000242802.9
O15258	ENSG00000157916.20
Q8NAV1	ENSG00000134748.13
A0A5F9ZH79	ENSG00000138303.19
Q9NVE7	ENSG00000157881.16
Q9NVE7	ENSG00000273494.3
Q8TAQ2	ENSG00000139613.12
Q9Y6V7	ENSG00000105671.12
Q02818	ENSG00000104805.17
Q9H1A4	ENSG00000153107.13
O15372	ENSG00000147677.12
Q9BXP5	ENSG00000087087.20
S4R3A5	ENSG00000089127.15
P63104	ENSG00000164924.18
Q96S19	ENSG00000130731.16
E7ESU6	ENSG00000177058.12
Q9NRP0	ENSG00000198856.13
A0A494C0A9	ENSG00000067955.15
H0YJF7	ENSG00000100749.9
B0QYV1	ENSG00000100320.24
B0QYV1	ENSG00000277564.4
Q8NC56	ENSG00000161904.13
Q7RTP6	ENSG00000243156.9
Q9UHY1	ENSG00000115216.14
Q96T60	ENSG00000039650.12
P06454	ENSG00000187514.17
A0A087WVM4	ENSG00000120254.16
A0A1B0GTW6	ENSG00000088367.23
Q9UBW8	ENSG00000111652.10
H0YNK0	ENSG00000128463.13
Q96AT1	ENSG00000163807.6
Q96AT1	ENSG00000281665.2
Q6XQN6	ENSG00000147813.16
Q6XQN6	ENSG00000278488.2
P78539	ENSG00000101955.15
P98155	ENSG00000147852.17
O75683	ENSG00000148296.7
O75683	ENSG00000281309.2
Q9BUN8	ENSG00000136986.10
Q01081	ENSG00000160201.12
Q8IVL5	ENSG00000090530.10
Q6P1N9	ENSG00000147687.19
Q6P1N9	ENSG00000291730.1
Q9BSD7	ENSG00000135778.12
P63302	ENSG00000178980.16
P35354	ENSG00000073756.13
Q9BXJ4	ENSG00000082196.21
D6RGI3	ENSG00000138758.12
Q9P0P0	ENSG00000168894.10
Q14738	ENSG00000112640.16
C9JZG2	ENSG00000159131.17
Q9NR00	ENSG00000176907.5
Q15269	ENSG00000241945.8
Q8TC07	ENSG00000121749.16
Q5GLZ8	ENSG00000148634.16
G3V150	ENSG00000149541.10
F5H265	ENSG00000150991.16
P05362	ENSG00000090339.9
P48449	ENSG00000160285.15
Q9BUE0	ENSG00000130772.14
Q9BUE0	ENSG00000284944.2
Q9NYL4	ENSG00000134285.11
A0A7P0TBI2	ENSG00000147852.17
O15355	ENSG00000115241.11
Q15125	ENSG00000147155.11
A0A7P0TBE4	ENSG00000100749.9
A0A7P0T8U6	ENSG00000148400.13
O14497	ENSG00000117713.21
P12694	ENSG00000248098.12
A0A5K1VW74	ENSG00000117020.19
P61353	ENSG00000131469.15
P80217	ENSG00000068079.8
A0A1B0GVF3	ENSG00000157184.7
P60059	ENSG00000132432.14
O95758	ENSG00000119314.16
Q4V328	ENSG00000068400.14
Q4V328	ENSG00000292219.1
F5GWT4	ENSG00000060237.19
P50542	ENSG00000139197.11
P50542	ENSG00000288217.3
O14976	ENSG00000178950.18
Q5LJA5	ENSG00000116750.14
P29474	ENSG00000164867.11
Q53GG5	ENSG00000154553.17
O95373	ENSG00000205339.10
Q96IX5	ENSG00000173915.16
Q8NFG4	ENSG00000154803.13
K7EMC9	ENSG00000132471.12
P08243	ENSG00000070669.17
Q15750	ENSG00000100324.14
Q03154	ENSG00000243989.9
O43324	ENSG00000124802.12
Q8NFF5	ENSG00000160688.19
H0YKT5	ENSG00000140332.18
Q9BUI4	ENSG00000186141.10
P09622	ENSG00000091140.15
H0YI37	ENSG00000110955.9
P60903	ENSG00000197747.9
O00592	ENSG00000128567.17
E9PRG1	ENSG00000079819.20
O75676	ENSG00000162302.13
Q99808	ENSG00000112759.19
P62495	ENSG00000120705.13
Q14249	ENSG00000167136.7
A0A5K1VW95	ENSG00000014641.21
Q7Z2Z2	ENSG00000140598.16
Q9NYF8	ENSG00000029363.17
Q8WYP3	ENSG00000132669.14
G5E9Q6	ENSG00000070087.15
B1AL05	ENSG00000055950.17
Q9NUQ2	ENSG00000155189.12
Q9NUQ2	ENSG00000284980.2
O75340	ENSG00000249915.9
J3QLS3	ENSG00000125445.11
Q12905	ENSG00000143621.17
P52655	ENSG00000165417.12
G3V2L6	ENSG00000100462.16
O60271	ENSG00000008294.22
Q15287	ENSG00000205937.12
A0A087WV34	ENSG00000198715.13
A0A7P0TAG1	ENSG00000150768.18
A0A6Q8PF62	ENSG00000112367.12
Q16795	ENSG00000139180.11
A0A590UJ50	ENSG00000055130.18
Q13444	ENSG00000143537.14
P61604	ENSG00000115541.11
O43805	ENSG00000176101.12
A0A1C7CYX0	ENSG00000283632.4
Q9UL26	ENSG00000124209.4
Q8N3R9	ENSG00000072415.10
Q12933	ENSG00000127191.18
O75352	ENSG00000129255.16
Q9NTZ6	ENSG00000244462.8
P14678	ENSG00000125835.20
H7C0D5	ENSG00000119820.11
Q96IZ0	ENSG00000177425.11
O95429	ENSG00000156735.11
P68431	ENSG00000197409.8
P68431	ENSG00000197153.5
P68431	ENSG00000278828.2
P68431	ENSG00000287080.2
P68431	ENSG00000275714.2
P68431	ENSG00000273983.2
P68431	ENSG00000274750.3
P68431	ENSG00000275379.2
P68431	ENSG00000277775.2
P68431	ENSG00000286522.2
Q99497	ENSG00000116288.13
P13473	ENSG00000005893.17
A0A1C7CYX1	ENSG00000156030.14
J3KQJ1	ENSG00000129103.19
Q969X5	ENSG00000113719.17
P09874	ENSG00000143799.14
E9PKN9	ENSG00000175274.19
B1AKV3	ENSG00000101019.22
E7EUN9	ENSG00000167264.18
Q8WUD4	ENSG00000160799.12
P08123	ENSG00000164692.19
A0A087WT20	ENSG00000164934.15
Q8IZ81	ENSG00000179387.10
A0A3B3ITH3	ENSG00000154059.11
A0A1B0GW77	ENSG00000164904.18
P09038	ENSG00000138685.18
Q7Z3C6	ENSG00000198925.12
Q53SF7	ENSG00000082438.18
F2Z2V0	ENSG00000214078.13
Q8IY81	ENSG00000108592.17
P42167	ENSG00000120802.14
P20073	ENSG00000138279.16
A0A5F9UP49	ENSG00000078808.20
Q6IAA8	ENSG00000149357.10
Q9BV40	ENSG00000118640.11
P40937	ENSG00000111445.14
Q9C0B1	ENSG00000140718.22
P04049	ENSG00000132155.14
P60510	ENSG00000149923.14
Q8IX04	ENSG00000151116.17
Q96RN5	ENSG00000099917.17
Q14534	ENSG00000104549.12
P18859	ENSG00000154723.13
Q15061	ENSG00000163811.12
A0A7I2V4C9	ENSG00000083067.27
E9PS00	ENSG00000221968.9
H7C3C4	ENSG00000033867.18
E7EMZ9	ENSG00000138162.19
I3L448	ENSG00000123472.13
Q13557	ENSG00000145349.20
Q8WUA7	ENSG00000054611.14
Q9UL15	ENSG00000166170.12
Q8WWI5	ENSG00000070214.17
E7ETB3	ENSG00000123992.20
Q86VR2	ENSG00000141699.11
Q9NZ09	ENSG00000165006.14
I3L0E3	ENSG00000249773.3
Q8N556	ENSG00000196526.11
A0A7I2V444	ENSG00000168610.17
Q32P51	ENSG00000139675.13
Q9UJ68	ENSG00000175806.15
Q9UJ68	ENSG00000285250.2
C9JKL2	ENSG00000010270.14
P09382	ENSG00000100097.12
Q7Z2W9	ENSG00000197345.13
Q8IYI6	ENSG00000116903.7
P25445	ENSG00000026103.25
P61160	ENSG00000138071.15
E9PK54	ENSG00000109971.14
Q658Y4	ENSG00000176853.16
Q8TCC3	ENSG00000185414.20
A0A7I2YQE9	ENSG00000107897.20
A0A2R8Y4W2	ENSG00000151491.14
E9PDF6	ENSG00000128641.19
D6RC11	ENSG00000080822.17
C9J0I9	ENSG00000091732.18
A0A804HJY5	ENSG00000141556.22
P14621	ENSG00000170634.13
C9JXB8	ENSG00000114391.14
P17858	ENSG00000141959.17
Q9H2G2	ENSG00000065613.15
A0A6Q8PGB0	ENSG00000181222.19
A0A7P0TB69	ENSG00000058056.10
Q9H944	ENSG00000124641.16
P02786	ENSG00000072274.14
Q13868	ENSG00000130713.17
Q06481	ENSG00000084234.18
P54920	ENSG00000105402.8
A0A087X2I1	ENSG00000100519.12
Q9C0J8	ENSG00000136709.12
Q9Y5Z0	ENSG00000182240.16
A0A2R8Y880	ENSG00000122257.20
Q15528	ENSG00000148297.16
Q15528	ENSG00000281022.3
A0A804HI61	ENSG00000079308.21
P09884	ENSG00000101868.13
Q13907	ENSG00000067064.13
Q9Y224	ENSG00000087302.9
O43567	ENSG00000082996.20
A0A2R8YFA9	ENSG00000133816.19
Q9Y291	ENSG00000090263.16
O14495	ENSG00000162407.9
Q3KRA6	ENSG00000186132.15
A0A1W2PRM0	ENSG00000089818.18
A0A3B3IT92	ENSG00000104738.19
P62805	ENSG00000274618.2
P62805	ENSG00000197238.5
P62805	ENSG00000197837.4
P62805	ENSG00000158406.6
P62805	ENSG00000278705.3
P62805	ENSG00000197061.5
P62805	ENSG00000270882.3
P62805	ENSG00000270276.3
P62805	ENSG00000273542.2
P62805	ENSG00000277157.2
P62805	ENSG00000276966.3
P62805	ENSG00000276180.2
P62805	ENSG00000278637.2
P62805	ENSG00000275126.2
A0A494C0J4	ENSG00000141527.19
J3KSJ5	ENSG00000178927.19
Q92625	ENSG00000064999.16
P49441	ENSG00000151689.13
Q9H0R6	ENSG00000130348.11
A0A590UKA4	ENSG00000087460.29
P35556	ENSG00000138829.14
K4DIA7	ENSG00000177697.19
A0A087WWA3	ENSG00000054523.20
Q12955	ENSG00000151150.22
P18621	ENSG00000265681.8
P29279	ENSG00000118523.6
H0Y398	ENSG00000156639.12
P62081	ENSG00000171863.15
F8VUJ3	ENSG00000259075.6
Q15628	ENSG00000102871.16
Q14344	ENSG00000120063.10
P60842	ENSG00000161960.16
A0A7I2V598	ENSG00000090621.15
A0A0U1RQQ9	ENSG00000136021.19
Q8IWX8	ENSG00000085872.15
P35590	ENSG00000066056.15
O60573	ENSG00000135930.15
Q9UKD2	ENSG00000053372.5
E7ETU9	ENSG00000152952.14
Q9Y3A4	ENSG00000189306.11
O14727	ENSG00000120868.15
Q99961	ENSG00000141985.9
Q8TDB6	ENSG00000163840.10
Q9Y6R0	ENSG00000105245.9
E9PIJ7	ENSG00000182511.12
A0A1W2PQF1	ENSG00000266173.7
A0A0C4DGS1	ENSG00000244038.11
E7EM64	ENSG00000168090.10
Q02252	ENSG00000119711.13
G3V599	ENSG00000150527.18
Q9UPN9	ENSG00000197323.12
A0A087WXM6	ENSG00000265681.8
A0A7P0TB24	ENSG00000136699.20
A0A7P0TB24	ENSG00000292130.1
Q8TB52	ENSG00000118496.5
Q9Y520	ENSG00000117523.18
A0A0U1RRM6	ENSG00000154380.19
Q9H3L0	ENSG00000168288.13
Q32M88	ENSG00000142102.16
A0A804HHW7	ENSG00000141556.22
A0A2R8YEM2	ENSG00000134480.17
Q8N183	ENSG00000164182.12
Q9Y6Q9	ENSG00000124151.19
P62917	ENSG00000161016.18
Q96RL7	ENSG00000197969.14
P30536	ENSG00000100300.18
O43933	ENSG00000127980.16
E9PR06	ENSG00000118096.10
P13639	ENSG00000167658.16
A0A804HL62	ENSG00000141556.22
J3KQ32	ENSG00000138430.16
A0A2R8YCP1	ENSG00000136104.22
P07093	ENSG00000135919.14
P80723	ENSG00000176788.9
A8MX75	ENSG00000104884.17
U3KQ54	ENSG00000260238.6
Q9ULC5	ENSG00000197142.11
P17812	ENSG00000171793.17
Q9ULG6	ENSG00000260916.8
Q96GD0	ENSG00000241360.2
Q9NUP1	ENSG00000186222.5
P04181	ENSG00000065154.12
A0A140T9X5	ENSG00000227715.11
Q9BZF9	ENSG00000137831.15
Q9UBP9	ENSG00000144366.17
Q9UJX2	ENSG00000094880.11
Q96Q89	ENSG00000138182.15
P09972	ENSG00000109107.14
P39748	ENSG00000168496.4
Q49A26	ENSG00000140632.17
C9JJN9	ENSG00000156931.16
Q15149	ENSG00000178209.17
Q5SW96	ENSG00000157978.12
