From	To
CERT_HUMAN	ENSG00000113163.19
HSBP1_HUMAN	ENSG00000230989.8
LSM2_HUMAN	ENSG00000204392.11
LSM2_HUMAN	ENSG00000172850.11
LSM2_HUMAN	ENSG00000231502.6
LSM2_HUMAN	ENSG00000224979.6
LSM2_HUMAN	ENSG00000225998.6
LSM2_HUMAN	ENSG00000236826.7
GP180_HUMAN	ENSG00000152749.8
MT1F_HUMAN	ENSG00000198417.7
DCA16_HUMAN	ENSG00000163257.11
F177A_HUMAN	ENSG00000151327.14
A0A7I2V4L6_HUMAN	ENSG00000106636.9
DHX36_HUMAN	ENSG00000174953.14
TRPM3_HUMAN	ENSG00000083067.27
B4DLR8_HUMAN	ENSG00000181019.13
A0A0C4DGB6_HUMAN	ENSG00000163631.19
H0YMV8_HUMAN	ENSG00000185088.14
U3KPU7_HUMAN	ENSG00000137700.19
A6NCC9_HUMAN	ENSG00000184281.15
INO1_HUMAN	ENSG00000105655.19
G6PE_HUMAN	ENSG00000049239.13
SR140_HUMAN	ENSG00000163714.18
C9JVE2_HUMAN	ENSG00000043093.15
A0A7I2V3S3_HUMAN	ENSG00000104408.11
K7EJE8_HUMAN	ENSG00000196365.12
A0A0A0MRI1_HUMAN	ENSG00000133114.18
TM6S1_HUMAN	ENSG00000136404.16
DGAT1_HUMAN	ENSG00000185000.12
DGAT1_HUMAN	ENSG00000285482.2
CYRIA_HUMAN	ENSG00000197872.11
BGLR_HUMAN	ENSG00000169919.17
UBFD1_HUMAN	ENSG00000103353.16
H0Y8H4_HUMAN	ENSG00000069869.17
U3KPX1_HUMAN	ENSG00000170634.13
ACPM_HUMAN	ENSG00000004779.10
MYCB2_HUMAN	ENSG00000005810.20
SI1L1_HUMAN	ENSG00000197555.10
COMD9_HUMAN	ENSG00000110442.12
PPP5_HUMAN	ENSG00000011485.15
ATG5_HUMAN	ENSG00000057663.16
B8ZZQ6_HUMAN	ENSG00000187514.17
RS17_HUMAN	ENSG00000278229.2
RS17_HUMAN	ENSG00000182774.13
CCD25_HUMAN	ENSG00000147419.19
PNPT1_HUMAN	ENSG00000138035.15
SORCN_HUMAN	ENSG00000075142.14
A0A087WTT2_HUMAN	ENSG00000089063.16
DCTN5_HUMAN	ENSG00000166847.10
PMM1_HUMAN	ENSG00000100417.12
CLPT1_HUMAN	ENSG00000104853.16
A0A0B4J1V8_HUMAN	ENSG00000243207.6
UQCC1_HUMAN	ENSG00000101019.22
RT27_HUMAN	ENSG00000113048.19
CD276_HUMAN	ENSG00000103855.18
SYNE2_HUMAN	ENSG00000054654.20
A0A7P0T868_HUMAN	ENSG00000275700.6
SYNE3_HUMAN	ENSG00000176438.13
A0A6Q8PHC7_HUMAN	ENSG00000112367.12
EIF1_HUMAN	ENSG00000173812.11
CLD11_HUMAN	ENSG00000013297.12
A0A2R8Y7R8_HUMAN	ENSG00000136104.22
H3BUP2_HUMAN	ENSG00000140939.15
E9PB90_HUMAN	ENSG00000159399.10
PRC2A_HUMAN	ENSG00000204469.13
PRC2A_HUMAN	ENSG00000206427.11
PRC2A_HUMAN	ENSG00000226618.9
PRC2A_HUMAN	ENSG00000231370.9
PRC2A_HUMAN	ENSG00000231825.9
PRC2A_HUMAN	ENSG00000225164.9
PRC2A_HUMAN	ENSG00000225748.9
C9JWG6_HUMAN	ENSG00000151967.19
SGTB_HUMAN	ENSG00000197860.10
HIP1_HUMAN	ENSG00000127946.17
RM55_HUMAN	ENSG00000162910.19
RM03_HUMAN	ENSG00000114686.9
DNJC1_HUMAN	ENSG00000136770.11
EMC8_HUMAN	ENSG00000131148.9
AK1C3_HUMAN	ENSG00000196139.14
TMPPE_HUMAN	ENSG00000188167.9
E5RJU9_HUMAN	ENSG00000147649.10
ARVC_HUMAN	ENSG00000099889.14
PCD16_HUMAN	ENSG00000166341.9
M3K7_HUMAN	ENSG00000135341.19
H0YKN8_HUMAN	ENSG00000140332.18
H0YNJ9_HUMAN	ENSG00000128951.14
CDV3_HUMAN	ENSG00000091527.17
SFR19_HUMAN	ENSG00000126461.15
RPA2_HUMAN	ENSG00000125630.16
J3KPF9_HUMAN	ENSG00000131437.16
H0Y5R9_HUMAN	ENSG00000248751.6
A0A5F9ZHI5_HUMAN	ENSG00000072210.19
D5H3J5_HUMAN	ENSG00000228964.10
C9JBY7_HUMAN	ENSG00000090263.16
S39AB_HUMAN	ENSG00000133195.12
B1ANR0_HUMAN	ENSG00000090621.15
AASS_HUMAN	ENSG00000008311.16
K7ERC8_HUMAN	ENSG00000119537.18
TRM2A_HUMAN	ENSG00000099899.16
UB2J1_HUMAN	ENSG00000198833.7
CKAP4_HUMAN	ENSG00000136026.14
C2CD5_HUMAN	ENSG00000111731.13
FOCAD_HUMAN	ENSG00000188352.13
A0A6Q8PHK0_HUMAN	ENSG00000153827.15
A0A7P0Z4F9_HUMAN	ENSG00000160710.19
MPRD_HUMAN	ENSG00000003056.8
STT3B_HUMAN	ENSG00000163527.10
B4DYU2_HUMAN	ENSG00000213380
ERGI2_HUMAN	ENSG00000087502.19
TSN15_HUMAN	ENSG00000099282.10
J3KP15_HUMAN	ENSG00000161547.17
SMRCD_HUMAN	ENSG00000163104.18
D6RDY1_HUMAN	ENSG00000080822.17
V9GYY3_HUMAN	ENSG00000100714.18
TTC19_HUMAN	ENSG00000011295.16
RM04_HUMAN	ENSG00000105364.14
AIFM1_HUMAN	ENSG00000156709.15
CSRP1_HUMAN	ENSG00000159176.14
CCND1_HUMAN	ENSG00000110092.4
ALS2_HUMAN	ENSG00000003393.16
CRADD_HUMAN	ENSG00000169372.13
TXD15_HUMAN	ENSG00000113621.15
OCAD2_HUMAN	ENSG00000145247.12
E7ESL0_HUMAN	ENSG00000082515.18
LIMS2_HUMAN	ENSG00000072163.20
EIF3E_HUMAN	ENSG00000104408.11
LACTB_HUMAN	ENSG00000103642.12
FUBP2_HUMAN	ENSG00000088247.19
E5RI44_HUMAN	ENSG00000008853.18
TRM1L_HUMAN	ENSG00000121486.12
F5H0M4_HUMAN	ENSG00000111684.11
GAPR1_HUMAN	ENSG00000122694.16
TM9S2_HUMAN	ENSG00000125304.10
EIF3B_HUMAN	ENSG00000106263.19
J3KNE8_HUMAN	ENSG00000138769.11
RELL1_HUMAN	ENSG00000181826.10
TM205_HUMAN	ENSG00000105518.14
LSG1_HUMAN	ENSG00000041802.11
F8VV52_HUMAN	ENSG00000111596.14
ALG2_HUMAN	ENSG00000119523.10
MANBL_HUMAN	ENSG00000101363.13
MANBL_HUMAN	ENSG00000291969.1
AT2B4_HUMAN	ENSG00000058668.16
A0A2R8Y6W5_HUMAN	ENSG00000124733.5
A0A7I2YQG2_HUMAN	ENSG00000108298.12
IF1AY_HUMAN	ENSG00000198692.10
TWF1_HUMAN	ENSG00000151239.14
H3BMF4_HUMAN	ENSG00000169682.18
TOR2A_HUMAN	ENSG00000160404.18
LKHA4_HUMAN	ENSG00000111144.10
A0A6Q8PHP0_HUMAN	ENSG00000076685.19
CCZ1B_HUMAN	ENSG00000146574.16
NUDC1_HUMAN	ENSG00000120526.12
LIMD1_HUMAN	ENSG00000144791.10
MGST2_HUMAN	ENSG00000085871.9
RM41_HUMAN	ENSG00000182154.8
COX17_HUMAN	ENSG00000138495.7
E9PN66_HUMAN	ENSG00000175274.19
A0A087WT95_HUMAN	ENSG00000119673.16
HAUS4_HUMAN	ENSG00000092036.19
HNRPF_HUMAN	ENSG00000169813.17
TRIP6_HUMAN	ENSG00000087077.14
PTGR3_HUMAN	ENSG00000180011.7
FLNA_HUMAN	ENSG00000196924.19
MCCA_HUMAN	ENSG00000078070.14
BT3L4_HUMAN	ENSG00000134717.18
F8WF27_HUMAN	ENSG00000169908.12
A16L1_HUMAN	ENSG00000085978.22
A16L1_HUMAN	ENSG00000281089.3
MOB3A_HUMAN	ENSG00000172081.14
NADK_HUMAN	ENSG00000008130.15
TELO2_HUMAN	ENSG00000100726.15
FRY_HUMAN	ENSG00000073910.23
COG8_HUMAN	ENSG00000213380.16
F8VU90_HUMAN	ENSG00000134285.11
HIBCH_HUMAN	ENSG00000198130.16
RN121_HUMAN	ENSG00000137522.18
A0A7I2V5R6_HUMAN	ENSG00000087460.29
KANK1_HUMAN	ENSG00000107104.21
MON1B_HUMAN	ENSG00000103111.15
E9PE19_HUMAN	ENSG00000171634.19
FLNB_HUMAN	ENSG00000136068.16
TSP1_HUMAN	ENSG00000137801.11
CD166_HUMAN	ENSG00000170017.12
TF3C5_HUMAN	ENSG00000148308.18
RNH2C_HUMAN	ENSG00000172922.11
OFUT2_HUMAN	ENSG00000186866.17
CRCM_HUMAN	ENSG00000171444.19
ARFP2_HUMAN	ENSG00000132254.13
K7EK35_HUMAN	ENSG00000126561.18
E7EMA9_HUMAN	ENSG00000142102.16
D6RDI6_HUMAN	ENSG00000080822.17
SERC_HUMAN	ENSG00000135069.14
SF3A2_HUMAN	ENSG00000104897.10
B1AKR6_HUMAN	ENSG00000125971.18
ANGL4_HUMAN	ENSG00000167772.12
RPAC1_HUMAN	ENSG00000171453.20
MYD88_HUMAN	ENSG00000172936.18
CLCC1_HUMAN	ENSG00000121940.17
RL24_HUMAN	ENSG00000114391.14
EHMT1_HUMAN	ENSG00000181090.21
TNPO3_HUMAN	ENSG00000064419.14
OSBP1_HUMAN	ENSG00000110048.12
NAA50_HUMAN	ENSG00000121579.14
SPRE_HUMAN	ENSG00000116096.7
BIN1_HUMAN	ENSG00000136717.15
Q5JSG7_HUMAN	ENSG00000099139.14
THUM1_HUMAN	ENSG00000066654.14
H0YB09_HUMAN	ENSG00000133943.21
GCC2_HUMAN	ENSG00000135968.22
H0YEA7_HUMAN	ENSG00000090581.11
MYEF2_HUMAN	ENSG00000104177.20
ADT3_HUMAN	ENSG00000169100.14
ADT3_HUMAN	ENSG00000292334.1
LICH_HUMAN	ENSG00000107798.18
TXD17_HUMAN	ENSG00000129235.11
2AAB_HUMAN	ENSG00000137713.16
STX7_HUMAN	ENSG00000079950.14
SART3_HUMAN	ENSG00000075856.12
Q1RLN5_HUMAN	ENSG00000165322.18
CASP4_HUMAN	ENSG00000196954.14
P5I11_HUMAN	ENSG00000175274.19
A0A7P0TAR0_HUMAN	ENSG00000275700.6
IREB2_HUMAN	ENSG00000136381.13
GLRX3_HUMAN	ENSG00000108010.12
KAP2_HUMAN	ENSG00000114302.17
E2AK2_HUMAN	ENSG00000055332.19
FUMH_HUMAN	ENSG00000091483.8
GOGA7_HUMAN	ENSG00000147533.19
CAH2_HUMAN	ENSG00000104267.10
A0A0A0MRB5_HUMAN	ENSG00000110514.20
CXA1_HUMAN	ENSG00000152661.9
H0UI06_HUMAN	ENSG00000112695.13
STX6_HUMAN	ENSG00000135823.14
S2535_HUMAN	ENSG00000125434.11
A0A6Q8PF40_HUMAN	ENSG00000114354.15
K2C7_HUMAN	ENSG00000135480.17
VIR_HUMAN	ENSG00000164944.12
KIFA3_HUMAN	ENSG00000075945.13
RBM14_HUMAN	ENSG00000239306.5
MED27_HUMAN	ENSG00000160563.14
A0A0A0MSB8_HUMAN	ENSG00000182473.22
EGLN1_HUMAN	ENSG00000135766.9
ICAM2_HUMAN	ENSG00000108622.11
KPCD_HUMAN	ENSG00000163932.16
GLO2_HUMAN	ENSG00000063854.13
CHCH2_HUMAN	ENSG00000106153.13
NUCKS_HUMAN	ENSG00000069275.13
WDR41_HUMAN	ENSG00000164253.14
ERGI3_HUMAN	ENSG00000125991.21
A0A1B0GTU6_HUMAN	ENSG00000128973.13
SNX12_HUMAN	ENSG00000147164.12
FSTL1_HUMAN	ENSG00000163430.13
BCAM_HUMAN	ENSG00000187244.12
RBM22_HUMAN	ENSG00000086589.12
B7ZKJ3_HUMAN	ENSG00000145242.14
J3KTA4_HUMAN	ENSG00000108654.16
BAP31_HUMAN	ENSG00000185825.17
D6RDH6_HUMAN	ENSG00000182552.15
VP26C_HUMAN	ENSG00000157538.14
MIEN1_HUMAN	ENSG00000141741.12
A0A7P0MNE9_HUMAN	ENSG00000010438.17
FKBP2_HUMAN	ENSG00000173486.14
U3KPS3_HUMAN	ENSG00000064666.15
BL1S2_HUMAN	ENSG00000196072.12
D6RHE3_HUMAN	ENSG00000114544.17
UBQL2_HUMAN	ENSG00000188021.9
IF4H_HUMAN	ENSG00000106682.16
A0A7P0Z4K4_HUMAN	ENSG00000100023.20
CALRL_HUMAN	ENSG00000064989.13
E5RGS4_HUMAN	ENSG00000113068.10
SCAF4_HUMAN	ENSG00000156304.15
CHM2A_HUMAN	ENSG00000130724.10
SNR27_HUMAN	ENSG00000124380.11
WDR82_HUMAN	ENSG00000164091.12
A0A2R8YFL0_HUMAN	ENSG00000102974.16
BRX1_HUMAN	ENSG00000113460.13
RPP38_HUMAN	ENSG00000152464.15
FKBP8_HUMAN	ENSG00000105701.16
MTPN_HUMAN	ENSG00000105887.11
RMND1_HUMAN	ENSG00000155906.20
RAB31_HUMAN	ENSG00000168461.13
RCN1_HUMAN	ENSG00000049449.10
B5ME60_HUMAN	ENSG00000028277.22
BAG1_HUMAN	ENSG00000107262.26
F5GWX5_HUMAN	ENSG00000111642.16
T22D4_HUMAN	ENSG00000166925.9
A6NMH8_HUMAN	ENSG00000110651.13
G8JLA2_HUMAN	ENSG00000092841.19
H3BRY6_HUMAN	ENSG00000138614.16
ACOX1_HUMAN	ENSG00000161533.12
ZNRD2_HUMAN	ENSG00000173465.8
TYK2_HUMAN	ENSG00000105397.15
MFSD1_HUMAN	ENSG00000118855.21
RAC3_HUMAN	ENSG00000169750.9
A0A2R8YEC1_HUMAN	ENSG00000136104.22
H9KV89_HUMAN	ENSG00000197619.15
H0Y714_HUMAN	ENSG00000136718.10
RT30_HUMAN	ENSG00000112996.11
SMCA4_HUMAN	ENSG00000127616.22
PRAF1_HUMAN	ENSG00000105404.11
TMX2_HUMAN	ENSG00000213593.11
E9PLM6_HUMAN	ENSG00000110492.17
ASM_HUMAN	ENSG00000166311.10
A0A1B0GTG2_HUMAN	ENSG00000164904.18
CLH2_HUMAN	ENSG00000070371.16
SAM50_HUMAN	ENSG00000100347.15
B4DR61_HUMAN	ENSG00000058262.11
K2C6A_HUMAN	ENSG00000205420.11
J3KTM6_HUMAN	ENSG00000141526.18
KCNQ5_HUMAN	ENSG00000185760.18
WDR18_HUMAN	ENSG00000065268.11
PRC2B_HUMAN	ENSG00000288701.1
LEG3_HUMAN	ENSG00000131981.16
IFG15_HUMAN	ENSG00000169905.13
CHMP7_HUMAN	ENSG00000147457.14
E7EQZ4_HUMAN	ENSG00000172062.17
E7EQZ4_HUMAN	ENSG00000205571.15
E7EQZ4_HUMAN	ENSG00000275349.4
E7EQZ4_HUMAN	ENSG00000277773.4
E7EQZ4_HUMAN	ENSG00000273772.4
E9PS55_HUMAN	ENSG00000175274.19
EDC4_HUMAN	ENSG00000038358.15
SUMO3_HUMAN	ENSG00000184900.16
H0YBP1_HUMAN	ENSG00000169398.20
JMJD6_HUMAN	ENSG00000070495.15
NOP53_HUMAN	ENSG00000105373.19
MSI2H_HUMAN	ENSG00000153944.12
S23IP_HUMAN	ENSG00000107651.15
FXL20_HUMAN	ENSG00000108306.13
TDRD7_HUMAN	ENSG00000196116.8
ANO6_HUMAN	ENSG00000177119.17
A0A3B3ITW3_HUMAN	ENSG00000117528.14
TFG_HUMAN	ENSG00000114354.15
NDUF7_HUMAN	ENSG00000003509.16
CARD6_HUMAN	ENSG00000132357.14
PCCB_HUMAN	ENSG00000114054.14
SPP2B_HUMAN	ENSG00000005206.17
CHM4B_HUMAN	ENSG00000101421.4
RIR2B_HUMAN	ENSG00000048392.13
XRCC1_HUMAN	ENSG00000073050.12
NDUF3_HUMAN	ENSG00000178057.15
A0A0A0MR04_HUMAN	ENSG00000166562.9
DDAH2_HUMAN	ENSG00000213722.10
DDAH2_HUMAN	ENSG00000206395.8
DDAH2_HUMAN	ENSG00000226634.6
DDAH2_HUMAN	ENSG00000233076.6
DDAH2_HUMAN	ENSG00000225635.7
DDAH2_HUMAN	ENSG00000228128.6
DDAH2_HUMAN	ENSG00000227317.6
ADPPT_HUMAN	ENSG00000149313.11
CSK21_HUMAN	ENSG00000101266.19
RN126_HUMAN	ENSG00000070423.18
HBA_HUMAN	ENSG00000188536.13
HBA_HUMAN	ENSG00000206172.8
A0A2Q3DP09_HUMAN	ENSG00000135931.19
EDEM3_HUMAN	ENSG00000116406.20
RAB7L_HUMAN	ENSG00000117280.13
EIPR1_HUMAN	ENSG00000032389.13
F8W1A4_HUMAN	ENSG00000004455.18
PI42B_HUMAN	ENSG00000277292.2
PI42B_HUMAN	ENSG00000276293.5
TPR_HUMAN	ENSG00000047410.14
CD2AP_HUMAN	ENSG00000198087.7
DHRSX_HUMAN	ENSG00000169084.15
DHRSX_HUMAN	ENSG00000292338.1
RM16_HUMAN	ENSG00000166902.5
CCD22_HUMAN	ENSG00000101997.13
A0A3B3IS71_HUMAN	ENSG00000139687.17
A0A7I2YQQ0_HUMAN	ENSG00000130816.17
F8VPF3_HUMAN	ENSG00000092841.19
ATRX_HUMAN	ENSG00000085224.23
A0A3B3ISJ3_HUMAN	ENSG00000120159.13
A0A0B4J2C3_HUMAN	ENSG00000133112.17
D6RIE3_HUMAN	ENSG00000112695.13
ERAP1_HUMAN	ENSG00000164307.13
COMD6_HUMAN	ENSG00000188243.14
RHBT2_HUMAN	ENSG00000008853.18
TLR2_HUMAN	ENSG00000137462.10
A0A804CHQ2_HUMAN	ENSG00000147852.17
C9J4T6_HUMAN	ENSG00000169429.12
CTNA2_HUMAN	ENSG00000066032.19
A0A0C4DG68_HUMAN	ENSG00000055917.17
A6NNI4_HUMAN	ENSG00000010278.15
GL8D1_HUMAN	ENSG00000016864.19
D6R938_HUMAN	ENSG00000145349.20
LAMC2_HUMAN	ENSG00000058085.15
TM1L2_HUMAN	ENSG00000175662.18
ACL6A_HUMAN	ENSG00000136518.17
S39AE_HUMAN	ENSG00000104635.15
HPLN1_HUMAN	ENSG00000145681.11
F8VWK8_HUMAN	ENSG00000135404.12
CCM2_HUMAN	ENSG00000136280.17
CO8A1_HUMAN	ENSG00000144810.16
ANM3_HUMAN	ENSG00000185238.13
K7EKA3_HUMAN	ENSG00000129667.13
ARMC9_HUMAN	ENSG00000135931.19
PLCG2_HUMAN	ENSG00000197943.12
SMRC1_HUMAN	ENSG00000173473.11
A0A087X0A2_HUMAN	ENSG00000213096.11
K7ELS2_HUMAN	ENSG00000062716.13
GCP60_HUMAN	ENSG00000182827.9
BAF_HUMAN	ENSG00000175334.8
H7C202_HUMAN	ENSG00000173272.16
H7C471_HUMAN	ENSG00000248751.6
WNK1_HUMAN	ENSG00000060237.19
A0A7P0MKV3_HUMAN	ENSG00000175110.14
NFS1_HUMAN	ENSG00000244005.13
NUP58_HUMAN	ENSG00000139496.18
SRR_HUMAN	ENSG00000167720.13
RBM4_HUMAN	ENSG00000173933.21
PTH2_HUMAN	ENSG00000141378.15
SFT2B_HUMAN	ENSG00000213064.10
HACD3_HUMAN	ENSG00000074696.13
A0A7I2V5D2_HUMAN	ENSG00000075975.17
YLPM1_HUMAN	ENSG00000119596.18
DIP2B_HUMAN	ENSG00000066084.13
SH3L3_HUMAN	ENSG00000142669.15
VPS53_HUMAN	ENSG00000141252.21
VPS53_HUMAN	ENSG00000283883.2
SERPH_HUMAN	ENSG00000149257.16
SERC1_HUMAN	ENSG00000111897.7
A0A2R8YD14_HUMAN	ENSG00000138326.21
TP53B_HUMAN	ENSG00000067369.14
UBXN6_HUMAN	ENSG00000167671.12
DREB_HUMAN	ENSG00000113758.14
E9PPJ5_HUMAN	ENSG00000110492.17
J3KSH8_HUMAN	ENSG00000189159.16
E7EW32_HUMAN	ENSG00000103111.15
VTDB_HUMAN	ENSG00000145321.13
A0A804G6E3_HUMAN	ENSG00000159063.14
TSN14_HUMAN	ENSG00000108219.17
VAPA_HUMAN	ENSG00000101558.14
ASPH_HUMAN	ENSG00000198363.18
A0A1W2PR08_HUMAN	ENSG00000109911.19
RHG18_HUMAN	ENSG00000146376.11
A0A7I2V4F0_HUMAN	ENSG00000079785.16
PCID2_HUMAN	ENSG00000126226.22
A0A494C143_HUMAN	ENSG00000160305.18
SUMO1_HUMAN	ENSG00000116030.17
L2HDH_HUMAN	ENSG00000087299.12
LUC7L_HUMAN	ENSG00000007392.17
UBE2N_HUMAN	ENSG00000177889.10
H0YI09_HUMAN	ENSG00000185432.12
UBR4_HUMAN	ENSG00000127481.15
B7ZM99_HUMAN	ENSG00000120254.16
A0A7P0T8F3_HUMAN	ENSG00000003393.16
OSB11_HUMAN	ENSG00000144909.8
PCP_HUMAN	ENSG00000137509.12
H3BSZ7_HUMAN	ENSG00000176953.13
YIF1B_HUMAN	ENSG00000167645.17
H0YDD3_HUMAN	ENSG00000159063.14
HBB_HUMAN	ENSG00000244734.4
FKBP5_HUMAN	ENSG00000096060.15
A0A0A0MQX1_HUMAN	ENSG00000145555.15
A0A804HKH9_HUMAN	ENSG00000110711.11
A0A2R8Y6Y7_HUMAN	ENSG00000136143.16
D6RER5_HUMAN	ENSG00000138758.12
D6RB92_HUMAN	ENSG00000180822.12
HNRPM_HUMAN	ENSG00000099783.13
CP2R1_HUMAN	ENSG00000186104.11
M0R1H9_HUMAN	ENSG00000105404.11
PGRC2_HUMAN	ENSG00000164040.18
ODB2_HUMAN	ENSG00000137992.15
A0A0A0MQS1_HUMAN	ENSG00000104524.14
A0A0A0MQS1_HUMAN	ENSG00000276657.2
MIA40_HUMAN	ENSG00000163528.13
NDUA7_HUMAN	ENSG00000267855.6
CSTF2_HUMAN	ENSG00000101811.15
MLP3B_HUMAN	ENSG00000140941.14
MFGM_HUMAN	ENSG00000140545.16
H7C285_HUMAN	ENSG00000099282.10
ABHDB_HUMAN	ENSG00000106077.19
DYR1A_HUMAN	ENSG00000157540.22
E9PFB9_HUMAN	ENSG00000122483.18
ESTD_HUMAN	ENSG00000139684.15
RFOX2_HUMAN	ENSG00000100320.24
RFOX2_HUMAN	ENSG00000277564.4
A0A7I2V3T7_HUMAN	ENSG00000010278.15
NP1L4_HUMAN	ENSG00000205531.14
NP1L4_HUMAN	ENSG00000273562.4
SRP19_HUMAN	ENSG00000153037.15
LMBD1_HUMAN	ENSG00000168216.13
TBK1_HUMAN	ENSG00000183735.11
RSSA_HUMAN	ENSG00000168028.15
ADDA_HUMAN	ENSG00000087274.19
NSA2_HUMAN	ENSG00000164346.10
ARG28_HUMAN	ENSG00000214944.10
UB2R1_HUMAN	ENSG00000099804.9
LIN7C_HUMAN	ENSG00000148943.12
AVEN_HUMAN	ENSG00000169857.9
A0A024R4E5_HUMAN	ENSG00000115677.18
OAS3_HUMAN	ENSG00000111331.14
F8W727_HUMAN	ENSG00000144713.13
TSN13_HUMAN	ENSG00000106537.8
GALT_HUMAN	ENSG00000213930.12
TRIM5_HUMAN	ENSG00000132256.20
A0A0G2JH37_HUMAN	ENSG00000112493.12
A0A0G2JH37_HUMAN	ENSG00000206281.11
A0A0G2JH37_HUMAN	ENSG00000236490.9
TRBP2_HUMAN	ENSG00000139546.12
A0A804HHR9_HUMAN	ENSG00000167548.18
SYCM_HUMAN	ENSG00000134905.17
G3V5S9_HUMAN	ENSG00000119616.11
SUCB1_HUMAN	ENSG00000136143.16
CDN2A_HUMAN	ENSG00000147889.18
E9PRY8_HUMAN	ENSG00000104529.19
STXB2_HUMAN	ENSG00000076944.18
RAB32_HUMAN	ENSG00000118508.5
RMC1_HUMAN	ENSG00000141452.11
C9JQB1_HUMAN	ENSG00000172113.10
GBB2_HUMAN	ENSG00000172354.10
E9PBI7_HUMAN	ENSG00000083067.27
G3V4T6_HUMAN	ENSG00000100577.19
GDF15_HUMAN	ENSG00000130513.7
SRS10_HUMAN	ENSG00000188529.15
M0QXN6_HUMAN	ENSG00000105662.16
A0A0C4DFN8_HUMAN	ENSG00000161513.12
H3BTW3_HUMAN	ENSG00000177200.18
SCD_HUMAN	ENSG00000099194.6
B7WPE2_HUMAN	ENSG00000149499.12
B4DY09_HUMAN	ENSG00000143621.17
CASP6_HUMAN	ENSG00000138794.10
RNH2A_HUMAN	ENSG00000104889.7
GOGA4_HUMAN	ENSG00000144674.19
CK068_HUMAN	ENSG00000175573.7
H0Y368_HUMAN	ENSG00000000419.14
A0A0X1KG75_HUMAN	ENSG00000082438.18
MBD3_HUMAN	ENSG00000071655.18
JUN_HUMAN	ENSG00000177606.9
A0A1B0GTZ4_HUMAN	ENSG00000163673.8
TRM6_HUMAN	ENSG00000089195.15
HEXB_HUMAN	ENSG00000049860.14
SHCBP_HUMAN	ENSG00000171241.9
J3QRS9_HUMAN	ENSG00000010244.19
SRSF4_HUMAN	ENSG00000116350.18
RAPH1_HUMAN	ENSG00000173166.18
PLD1_HUMAN	ENSG00000075651.17
TECR_HUMAN	ENSG00000099797.15
ATLA2_HUMAN	ENSG00000119787.14
RL38_HUMAN	ENSG00000172809.13
TAM41_HUMAN	ENSG00000144559.11
H3BP77_HUMAN	ENSG00000166548.17
ZFAN3_HUMAN	ENSG00000156639.12
A0A0C4DG49_HUMAN	ENSG00000073008.16
GFPT1_HUMAN	ENSG00000198380.13
GALT6_HUMAN	ENSG00000139629.16
F8VV64_HUMAN	ENSG00000111077.18
MDN1_HUMAN	ENSG00000112159.13
C9JBI3_HUMAN	ENSG00000146733.14
RSPRY_HUMAN	ENSG00000159579.14
A0A7P0Z4E3_HUMAN	ENSG00000073060.17
K7EPT8_HUMAN	ENSG00000131095.14
NPC1_HUMAN	ENSG00000141458.13
RPA1_HUMAN	ENSG00000068654.17
BI1_HUMAN	ENSG00000139644.13
ACTN4_HUMAN	ENSG00000130402.14
ACTN4_HUMAN	ENSG00000282844.2
K7EQ55_HUMAN	ENSG00000071626.17
NOP2_HUMAN	ENSG00000111641.13
A0A2R8Y7Q3_HUMAN	ENSG00000136104.22
F8VXC8_HUMAN	ENSG00000139613.12
J3KMZ9_HUMAN	ENSG00000130164.16
AAK1_HUMAN	ENSG00000115977.21
RS4X_HUMAN	ENSG00000198034.11
A0A087X0W8_HUMAN	ENSG00000173039.20
I3L459_HUMAN	ENSG00000174238.16
GIMA4_HUMAN	ENSG00000133574.10
RM14_HUMAN	ENSG00000180992.7
PK3C3_HUMAN	ENSG00000078142.14
AP5Z1_HUMAN	ENSG00000242802.9
RER1_HUMAN	ENSG00000157916.20
PR38A_HUMAN	ENSG00000134748.13
A0A5F9ZH79_HUMAN	ENSG00000138303.19
PANK4_HUMAN	ENSG00000157881.16
PANK4_HUMAN	ENSG00000273494.3
SMRC2_HUMAN	ENSG00000139613.12
DDX49_HUMAN	ENSG00000105671.12
NUCB1_HUMAN	ENSG00000104805.17
APC1_HUMAN	ENSG00000153107.13
EIF3H_HUMAN	ENSG00000147677.12
SRRT_HUMAN	ENSG00000087087.20
S4R3A5_HUMAN	ENSG00000089127.15
1433Z_HUMAN	ENSG00000164924.18
MTL26_HUMAN	ENSG00000130731.16
E7ESU6_HUMAN	ENSG00000177058.12
OSTC_HUMAN	ENSG00000198856.13
A0A494C0A9_HUMAN	ENSG00000067955.15
H0YJF7_HUMAN	ENSG00000100749.9
B0QYV1_HUMAN	ENSG00000100320.24
B0QYV1_HUMAN	ENSG00000277564.4
LEMD2_HUMAN	ENSG00000161904.13
MICA3_HUMAN	ENSG00000243156.9
NRBP_HUMAN	ENSG00000115216.14
PNKP_HUMAN	ENSG00000039650.12
PTMA_HUMAN	ENSG00000187514.17
A0A087WVM4_HUMAN	ENSG00000120254.16
A0A1B0GTW6_HUMAN	ENSG00000088367.23
CSN7A_HUMAN	ENSG00000111652.10
H0YNK0_HUMAN	ENSG00000128463.13
K1143_HUMAN	ENSG00000163807.6
K1143_HUMAN	ENSG00000281665.2
PNCB_HUMAN	ENSG00000147813.16
